"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006638","neutral lipid metabolic process","31/1250","140/18860",0.221428571428571,3.34091428571429,7.40681105995729,2.00901155833161e-09,1.0229370778661e-07,7.88665570701883e-08,"NKX2-3/MOGAT2/PLCE1/TNXB/APOBR/MGLL/DGKA/LDLR/GPAM/LIPG/INSIG1/APOE/ACSL1/PCSK9/DGAT2/AGMO/LIPC/C3/THRSP/MTTP/APOC1/SLC27A5/APOA5/APOF/CPS1/APOC2/APOB/AADAC/APOH/APOC3/APOA2",31
"GO:0007586","digestion","32/1250","148/18860",0.216216216216216,3.26227027027027,7.36122174439047,2.08256374138685e-09,1.05074806951791e-07,8.10107330979669e-08,"SST/NKX2-3/FABP2/GCNT3/MOGAT2/SI/SLC22A5/ADRA2A/MUC4/CAPN9/LIMA1/PLS1/VDR/ABCB1/PBLD/LDLR/SOX9/CYP39A1/SNX10/AKR1C1/ABCG8/ABCG5/NPSR1/AKR1D1/CEL/CLDN2/CYP8B1/SERPINA3/RBP4/HAMP/APOA1/APOA2",32
"GO:0006633","fatty acid biosynthetic process","36/1250","181/18860",0.198895027624309,3.00092817679558,7.20657042567434,2.33641762696169e-09,1.16820881348084e-07,9.00667392470294e-08,"PLP1/GSTM2/CEACAM1/ABHD3/PLA2G10/MGLL/PLA2G4F/FASN/NME1/LIPG/INSIG1/ELOVL5/PTGS2/FADS2/ANGPTL4/FADS1/IL1B/ACSL1/SCD/MLXIPL/TRIB3/LIPC/ACSM5/CYP2D6/CYP3A4/CTHRC1/CYP1A2/ACSM2A/APOC1/CYP2C9/ACSM2B/APOA5/APOC2/CYP2C8/CYP2E1/APOC3",36
"GO:0098754","detoxification","34/1250","166/18860",0.204819277108434,3.09031325301205,7.20690766157747,2.93163524712996e-09,1.45272996621172e-07,1.12002793981046e-07,"AQP8/ABCG2/UGT1A10/AKR1B10/MT1M/GSTM2/MT1H/SLC22A5/MB/SLC30A10/FABP1/HBA1/HBA2/HBB/MT1G/MT1F/ABCB1/PRDX6/PXDN/MT1A/PTGS2/GSTA1/S100A9/APOE/BMP7/SLC22A3/APOM/CP/SLC22A1/AQP9/ALB/ADH4/HP/AMBP",34
"GO:0006935","chemotaxis","67/1250","474/18860",0.141350210970464,2.13269198312236,6.65414144709441,3.10499718710013e-09,1.52502074233679e-07,1.1757627913891e-07,"EDN3/CHGA/PADI2/MMP28/SCG2/PTN/CCL28/CXCL14/CTSG/LPAR1/SLIT3/SEMA6A/P2RX4/CXCL13/CCL5/PTK2B/CCL8/CCL15/TNFRSF11A/TRPM4/LGALS3/SEMA3B/SEMA4G/CCL4/PDGFB/CCL24/C5AR1/CCL3/PDGFRB/CCL4L1/NRP2/ITGA2/MET/TREM2/PGF/PLAU/LEF1/VEGFA/CXCL9/CCL18/S100A9/CXCL10/CXCL3/CXCL1/S100A8/IL1B/FPR1/CXCL2/CXCL5/IL6/DPEP1/CXCL11/FOSL1/CCL16/C3/CXCL6/COLEC10/SERPINE1/TREM1/F7/C5/LECT2/SAA1/SERPIND1/LBP/HRG/APOA1",67
"GO:0070328","triglyceride homeostasis","17/1250","47/18860",0.361702127659574,5.45736170212766,8.15140435821455,3.37139468763777e-09,1.6413368874026e-07,1.26544038829617e-07,"PLA2G12B/ANGPTL4/APOE/DGAT2/MLXIPL/LIPC/ABCG8/ABCG5/GCKR/ACSM2A/APOC1/ANGPTL3/APOA5/APOC2/APOC4/APOC3/APOA1",17
"GO:0007584","response to nutrient","34/1250","167/18860",0.203592814371257,3.07180838323353,7.16478194347668,3.45072161849956e-09,1.66534825936283e-07,1.28395271205498e-07,"SST/TMIGD1/SLC6A19/CDKN2B/SFRP1/CCL28/VDR/ABCB1/FASN/POSTN/CCND1/LIPG/ITGA2/CXCL10/IGFBP2/CBS/OTC/ACSL1/ALPL/C2/BMP7/TNC/KYNU/DGAT2/COL1A1/MLXIPL/PKLR/ABCG8/ABCG5/GCGR/PDX1/F5/SPP1/F7",34
"GO:0042330","taxis","67/1250","476/18860",0.140756302521008,2.12373109243697,6.6157719587055,3.69559823167635e-09,1.76815260222446e-07,1.36321295932526e-07,"EDN3/CHGA/PADI2/MMP28/SCG2/PTN/CCL28/CXCL14/CTSG/LPAR1/SLIT3/SEMA6A/P2RX4/CXCL13/CCL5/PTK2B/CCL8/CCL15/TNFRSF11A/TRPM4/LGALS3/SEMA3B/SEMA4G/CCL4/PDGFB/CCL24/C5AR1/CCL3/PDGFRB/CCL4L1/NRP2/ITGA2/MET/TREM2/PGF/PLAU/LEF1/VEGFA/CXCL9/CCL18/S100A9/CXCL10/CXCL3/CXCL1/S100A8/IL1B/FPR1/CXCL2/CXCL5/IL6/DPEP1/CXCL11/FOSL1/CCL16/C3/CXCL6/COLEC10/SERPINE1/TREM1/F7/C5/LECT2/SAA1/SERPIND1/LBP/HRG/APOA1",67
"GO:0019216","regulation of lipid metabolic process","55/1250","358/18860",0.153631284916201,2.31798882681564,6.70777617051458,4.29482225675822e-09,2.03728748076992e-07,1.57071097379417e-07,"AQP8/UGT1A8/UGT1A10/HPGD/CEACAM1/BMP2/APPL2/ADRA2A/NR5A2/CLCN2/GOLM1/CAPN2/CHP1/LDLR/PRMT3/PDGFB/FGFR4/CCDC3/IGFBP7/SOX9/NME1/INSIG1/ELOVL5/PTGS2/PAQR4/TREM2/ANGPTL4/SPHK1/IL1B/UGT1A6/PROX1/GDF15/APOE/CES1/DGAT2/MLXIPL/TRIB3/UGT1A1/C3/SEC14L2/THRSP/AGT/APOC1/SERPINA3/UGT1A4/ANGPTL3/HSD17B13/APOA5/APOC2/APOB/AADAC/APOH/APOC3/APOA1/APOA2",55
"GO:0030595","leukocyte chemotaxis","42/1250","237/18860",0.177215189873418,2.67382278481013,6.90865467886338,4.36845807368031e-09,2.05465612787506e-07,1.58410187952814e-07,"EDN3/CHGA/PADI2/MMP28/SCG2/PTN/CCL28/CTSG/CXCL13/CCL5/PTK2B/CCL8/TNFRSF11A/TRPM4/LGALS3/CCL4/PDGFB/CCL24/C5AR1/CCL3/CCL4L1/PGF/VEGFA/CXCL9/S100A9/CXCL10/CXCL3/S100A8/IL1B/CXCL5/IL6/DPEP1/CXCL11/CCL16/C3/CXCL6/SERPINE1/TREM1/F7/C5/SAA1/LBP",42
"GO:0006957","complement activation, alternative pathway","11/1250","19/18860",0.578947368421053,8.73515789473684,8.98728817967203,4.78598320127701e-09,2.23211821572163e-07,1.72092186759762e-07,"CFD/CFH/MASP1/C8G/C3/CFB/CFHR5/C5/C8A/C8B/C9",11
"GO:0055090","acylglycerol homeostasis","17/1250","48/18860",0.354166666666667,5.34366666666667,8.02775819338787,4.89930235558511e-09,2.26592733945811e-07,1.74698807679416e-07,"PLA2G12B/ANGPTL4/APOE/DGAT2/MLXIPL/LIPC/ABCG8/ABCG5/GCKR/ACSM2A/APOC1/ANGPTL3/APOA5/APOC2/APOC4/APOC3/APOA1",17
"GO:0031639","plasminogen activation","13/1250","28/18860",0.464285714285714,7.00514285714286,8.47205555655682,6.56128287273827e-09,3.00951404493367e-07,2.3202796761793e-07,"CLEC3B/SERPINE2/PLAU/F12/SERPINE1/F11/KLKB1/SERPINF2/HPN/APOH/FGA/FGB/FGG",13
"GO:0022600","digestive system process","27/1250","116/18860",0.232758620689655,3.51186206896552,7.2298336265643,6.98197244955043e-09,3.17622517172171e-07,2.44881087208132e-07,"NKX2-3/FABP2/GCNT3/MOGAT2/SLC22A5/ADRA2A/MUC4/LIMA1/PLS1/VDR/ABCB1/PBLD/LDLR/SOX9/SNX10/AKR1C1/ABCG8/ABCG5/NPSR1/CEL/CLDN2/CYP8B1/SERPINA3/RBP4/HAMP/APOA1/APOA2",27
"GO:0006575","modified amino acid metabolic process","36/1250","191/18860",0.18848167539267,2.84381151832461,6.82350223666307,1.04575153726398e-08,4.71863498521551e-07,3.6379803157707e-07,"CKB/SULT1B1/GSTM2/ETHE1/GGT6/PLA2G10/SULT1A1/CKMT1A/MBOAT1/CKMT1B/SLC1A1/SLC25A32/MTHFD2/SHMT2/MTHFD1/SLC16A2/GSTA1/VNN1/ALDH1L1/MTHFD1L/ALDH4A1/NAT8/DPEP1/GAMT/GATM/GNMT/GSTA2/SARDH/BHMT2/AGXT2/CKMT2/DMGDH/HPN/BHMT/FTCD/SULT2A1",36
"GO:0007088","regulation of mitotic nuclear division","27/1250","119/18860",0.226890756302521,3.42332773109244,7.06519106901603,1.25516178307544e-08,5.61786120650703e-07,4.33126710373657e-07,"EDN3/SMPD3/CHEK1/CDC20/PDGFB/MKI67/PDGFRB/BUB1B/BUB1/BIRC5/TTK/SPC25/CCNB1/NEK2/PLK1/MAD2L1/AURKA/NUF2/PKMYT1/SPHK1/UBE2C/SKA3/IL1B/TRIP13/BMP7/EREG/IGF2",27
"GO:0006544","glycine metabolic process","9/1250","13/18860",0.692307692307692,10.4455384615385,9.07636474920311,1.34558204451339e-08,5.97438427763945e-07,4.60613979869215e-07,"GCSH/SHMT2/PHGDH/GLDC/AGXT2/GLYAT/AGXT/BAAT/HAO1",9
"GO:0062012","regulation of small molecule metabolic process","54/1250","360/18860",0.15,2.2632,6.44721513019215,1.38539788218666e-08,6.10234781439363e-07,4.70479731920533e-07,"AQP8/GCG/SLC4A4/UGT1A8/UGT1A10/P2RY1/CEACAM1/BMP2/APPL2/CLCN2/PID1/PINK1/LDLR/PRMT3/FGFR4/LEPR/SOX9/NME1/IER3/INSIG1/ELOVL5/PTGS2/FBP1/PMAIP1/TREM2/ANGPTL4/GPD1/DDIT4/IL1B/UGT1A6/PROX1/GDF15/APOE/CES1/DGAT2/MLXIPL/TRIB3/UGT1A1/MST1/ACMSD/GNMT/NNMT/SEC14L2/AGT/IGF2/ALDOB/APOC1/BHMT/UGT1A4/APOA5/APOC2/APOB/APOC3/APOA1",54
"GO:0008206","bile acid metabolic process","17/1250","51/18860",0.333333333333333,5.02933333333333,7.67662083191281,1.40960433867955e-08,6.16008195249723e-07,4.74930927205334e-07,"ATP8B1/NR5A2/OSBPL7/OSBPL1A/ERRFI1/FGFR4/CYP27A1/CYP39A1/PROX1/CES1/AKR1C1/AKR1D1/SLC27A5/CYP8B1/AKR1C4/SULT2A1/BAAT",17
"GO:0051783","regulation of nuclear division","30/1250","147/18860",0.204081632653061,3.07918367346939,6.742399374188,2.68939635986081e-08,1.1661054529084e-06,8.99045740364654e-07,"EDN3/SMPD3/PDE3A/CHEK1/CDC20/PDGFB/MKI67/PDGFRB/BUB1B/BUB1/BIRC5/TTK/SPC25/RAD51AP1/CCNB1/NEK2/PLK1/MAD2L1/AURKA/NUF2/PKMYT1/SPHK1/UBE2C/SKA3/IL1B/TRIP13/BMP7/EREG/MSX2/IGF2",30
"GO:0019369","arachidonate metabolic process","17/1250","53/18860",0.320754716981132,4.83954716981132,7.45749273024741,2.71611387260602e-08,1.16796567746268e-06,9.00479939096407e-07,"PLA2G10/CYP4F12/MGLL/PTGS2/CYP4F2/CYP1B1/CYP4F3/CYP2B6/CYP2D6/CTHRC1/CYP1A2/CYP4A22/CYP2C9/CYP2A6/CYP4A11/CYP2C8/CYP2E1",17
"GO:0030194","positive regulation of blood coagulation","12/1250","26/18860",0.461538461538462,6.96369230769231,8.10709529510316,2.75681988734435e-08,1.16796567746268e-06,9.00479939096407e-07,"ST3GAL4/F2R/PLAU/F12/SERPINE1/F7/SERPINF2/HRG/APOH/VTN/PLG/F2",12
"GO:1900048","positive regulation of hemostasis","12/1250","26/18860",0.461538461538462,6.96369230769231,8.10709529510316,2.75681988734435e-08,1.16796567746268e-06,9.00479939096407e-07,"ST3GAL4/F2R/PLAU/F12/SERPINE1/F7/SERPINF2/HRG/APOH/VTN/PLG/F2",12
"GO:0042886","amide transport","51/1250","338/18860",0.150887573964497,2.27659171597633,6.30958929339087,2.86984249934648e-08,1.20663832358886e-06,9.30295834118298e-07,"AQP8/GCG/CA2/CWH43/ABCG2/EDN3/CHGA/VIP/ADRA2A/FAM3D/GNA11/SLC15A1/CD209/GLTP/SMPD3/CCL5/SRI/TRPM4/ABCB1/AQP7/SLC25A32/SLC19A2/SYT7/SOX4/SLC38A5/ABAT/SLC16A2/SLC5A6/S100A8/IL1B/GLTPD2/VSNL1/IL1RN/MLXIPL/IL6/NR0B2/DRD2/PDX1/MTTP/CRHBP/SLC38A3/MMP7/RBP4/AQP9/SLC2A2/SLC25A47/TFR2/FGA/FGB/FGG/F2",51
"GO:0097530","granulocyte migration","30/1250","148/18860",0.202702702702703,3.05837837837838,6.69777606867985,3.1626266398909e-08,1.31974269559357e-06,1.01749721338793e-06,"CD177/EDN3/SCG2/CCL28/MCOLN2/FAM3D/PTGER4/CXCL13/CCL5/CCL8/LGALS3/CCL4/CCL24/C5AR1/CCL3/CCL4L1/VEGFA/CXCL9/S100A9/CXCL10/CXCL3/S100A8/IL1B/CXCL5/DPEP1/CCL16/CXCL6/TREM1/SAA1/LBP",30
"GO:0051702","biological process involved in interaction with symbiont","15/1250","42/18860",0.357142857142857,5.38857142857143,7.5857013979694,3.46123737664891e-08,1.43357219704489e-06,1.10525765405168e-06,"SCNN1B/CTSG/HSPD1/FN1/DEFA5/CXCL6/TREM1/MBL2/CFHR5/ARG1/CFHR2/HRG/CFHR1/PLG/F2",15
"GO:1905952","regulation of lipid localization","34/1250","183/18860",0.185792349726776,2.8032349726776,6.53068844871236,3.86076063152683e-08,1.58720159296103e-06,1.22370307736114e-06,"ABCA8/PLA2G10/ATP8A1/ABCA5/P2RX4/TNFRSF11A/EEPD1/LIPG/MSR1/TMEM97/TREM2/CYP4F2/SHH/IL1B/PLIN2/APOE/HILPDA/ACSL1/PCSK9/CES1/IL6/C3/ABCB4/AGT/SPP1/APOC1/APOC2/PON1/CRP/APOB/CYP4A11/APOC3/APOA1/APOA2",34
"GO:0010038","response to metal ion","52/1250","351/18860",0.148148148148148,2.23525925925926,6.22378895061306,3.89523846329536e-08,1.58960099053597e-06,1.22555296852133e-06,"CHP2/MT1M/ITPKA/FABP4/ANK3/MT1H/CPNE8/SLC25A23/SLC30A10/SMPD3/P2RX4/FOSB/MT1G/MT1F/ABCB1/CYBRD1/SLC1A1/FOS/SERPINF1/MT1A/CCNB1/CPNE1/CCND1/ABAT/FBP1/CDK1/LOXL2/ECT2/SHH/BNIP3/S100A8/OTC/KHK/LCAT/DPEP1/PKLR/CPNE7/DRD2/CYP1A2/PDX1/MTTP/CRHBP/CLDN1/TAT/SLC13A5/CPS1/TFR2/TF/HAMP/FGA/FGB/FGG",52
"GO:0019373","epoxygenase P450 pathway","10/1250","18/18860",0.555555555555556,8.38222222222222,8.34823231135071,4.22898755246695e-08,1.71320298658333e-06,1.32084782180393e-06,"CYP4F12/CYP4F2/CYP1B1/CYP2B6/CYP1A2/CYP2C9/CYP2A6/CYP4A11/CYP2C8/CYP2E1",10
"GO:1903027","regulation of opsonization","8/1250","11/18860",0.727272727272727,10.9730909090909,8.81488441470706,5.02068567305477e-08,2.01918880329377e-06,1.55675722814398e-06,"FCN1/C4BPB/COLEC11/COLEC10/MBL2/FCN2/C4BPA/FCN3",8
"GO:1905954","positive regulation of lipid localization","24/1250","104/18860",0.230769230769231,3.48184615384615,6.76170272162206,5.66104140865651e-08,2.2603438718017e-06,1.74268332648154e-06,"ABCA8/PLA2G10/ATP8A1/ABCA5/P2RX4/TNFRSF11A/EEPD1/LIPG/MSR1/TREM2/CYP4F2/IL1B/PLIN2/APOE/HILPDA/ACSL1/CES1/C3/ABCB4/SPP1/PON1/APOB/CYP4A11/APOA1",24
"GO:0006690","icosanoid metabolic process","27/1250","128/18860",0.2109375,3.182625,6.60125781118764,6.42322111440031e-08,2.54634837035155e-06,1.96318750601784e-06,"HPGD/GGT6/PLA2G10/CYP4F12/MGLL/CES2/PLA2G4F/PTGS2/CYP4F2/FADS1/GSTA1/IL1B/CYP1B1/CYP4F3/AKR1C1/CYP2B6/DPEP1/CYP2D6/CTHRC1/CYP1A2/CYP4A22/CYP2C9/CYP2A6/AKR1C4/CYP4A11/CYP2C8/CYP2E1",27
"GO:0070482","response to oxygen levels","52/1250","357/18860",0.145658263305322,2.1976918767507,6.08685276072505,6.83880609026912e-08,2.69187048233997e-06,2.07538236334035e-06,"HSD11B2/SFRP1/LPAR1/BMP2/MB/FABP1/CITED2/SLC9A1/HIGD1A/CAPN2/ABCB1/FGFR2/EGLN3/FAS/PINK1/SLC1A1/FOS/MMP14/CCNA2/CCNB1/POSTN/ANG/SLC29A1/ITGA2/ABAT/PTGS2/LOXL2/PMAIP1/E2F1/TREM2/ANGPTL4/PGF/PLAU/VEGFA/KCNJ8/DDIT4/MYC/EDNRA/BNIP3/SLC2A1/CBS/HILPDA/BMP7/AJUBA/SLC7A5/COL1A1/ASCL2/PKLR/DRD2/INHBA/F7/CA9",52
"GO:0046890","regulation of lipid biosynthetic process","36/1250","205/18860",0.175609756097561,2.6496,6.32692389624334,6.97890835147889e-08,2.72767192610619e-06,2.10298461443749e-06,"AQP8/CEACAM1/BMP2/NR5A2/CLCN2/CAPN2/CHP1/LDLR/PRMT3/PDGFB/FGFR4/CCDC3/IGFBP7/NME1/INSIG1/ELOVL5/PTGS2/PAQR4/ANGPTL4/SPHK1/IL1B/PROX1/APOE/CES1/DGAT2/MLXIPL/TRIB3/C3/SEC14L2/THRSP/APOC1/HSD17B13/APOA5/APOC2/APOB/APOC3",36
"GO:0015695","organic cation transport","26/1250","121/18860",0.214876033057851,3.24204958677686,6.59172911506775,7.5643072173188e-08,2.91541007334162e-06,2.24772725426907e-06,"AQP8/P2RY1/VIP/SLC36A1/SLC22A5/SLC16A9/ADRA2A/SLC6A9/SLC44A4/ABCB1/RGS2/SLC1A1/MFSD12/SLC19A2/SLC7A1/SLC43A1/SLC25A15/SLC38A5/SLC7A2/SLC38A4/SLC6A6/SLC7A5/SLC22A3/SLC6A20/SLC38A3/SLC22A1",26
"GO:0071621","granulocyte chemotaxis","26/1250","121/18860",0.214876033057851,3.24204958677686,6.59172911506775,7.5643072173188e-08,2.91541007334162e-06,2.24772725426907e-06,"EDN3/SCG2/CCL28/CXCL13/CCL5/CCL8/LGALS3/CCL4/CCL24/C5AR1/CCL3/CCL4L1/VEGFA/CXCL9/S100A9/CXCL10/CXCL3/S100A8/IL1B/CXCL5/DPEP1/CCL16/CXCL6/TREM1/SAA1/LBP",26
"GO:0034381","plasma lipoprotein particle clearance","18/1250","64/18860",0.28125,4.2435,6.92477759906144,1.04294000441043e-07,3.99194277550197e-06,3.07771406020209e-06,"CES3/RBM47/LDLR/LIPG/MSR1/TREM2/APOE/PCSK9/DGAT2/LIPC/APOM/APOC1/APOA5/APOC2/APOB/APOC3/APOA1/APOA2",18
"GO:0008652","amino acid biosynthetic process","19/1250","71/18860",0.267605633802817,4.0376338028169,6.83199306623015,1.11203743683255e-07,4.19850869008208e-06,3.23697256049002e-06,"CAD/PYCR1/SHMT2/PSPH/MTHFD1/ABAT/PHGDH/CBS/OTC/PSAT1/GLS2/BHMT2/AGXT2/UPB1/BHMT/PAH/AGXT/HAO1/CPS1",19
"GO:0030199","collagen fibril organization","19/1250","71/18860",0.267605633802817,4.0376338028169,6.83199306623015,1.11203743683255e-07,4.19850869008208e-06,3.23697256049002e-06,"TNXB/DPT/COL12A1/PXDN/AEBP1/SERPINH1/LOXL2/COL5A1/COL3A1/COL5A2/FKBP10/COL1A2/CYP1B1/ADAMTS2/COL1A1/MMP11/COL11A1/COMP/SERPINF2",19
"GO:0009074","aromatic amino acid family catabolic process","11/1250","24/18860",0.458333333333333,6.91533333333333,7.72547446176555,1.15998878005243e-07,4.32076357670536e-06,3.33122881731764e-06,"FAH/IL4I1/KYNU/HAL/ACMSD/TDO2/AMDHD1/TAT/FTCD/PAH/HPD",11
"GO:0098856","intestinal lipid absorption","11/1250","24/18860",0.458333333333333,6.91533333333333,7.72547446176555,1.15998878005243e-07,4.32076357670536e-06,3.33122881731764e-06,"FABP2/LIMA1/LDLR/AKR1C1/ABCG8/ABCG5/CEL/CLDN2/CYP8B1/APOA1/APOA2",11
"GO:0032963","collagen metabolic process","25/1250","116/18860",0.21551724137931,3.25172413793103,6.48108472646544,1.26075194048042e-07,4.66478217977755e-06,3.59646079863361e-06,"MMP28/TNXB/SMPD3/MFAP4/ERRFI1/SERPINH1/MMP14/F2R/ITGA2/COL5A1/COL1A2/MMP12/MMP9/ADAMTS2/COL1A1/IL6/MMP11/FAP/MMP1/MMP3/INHBA/KLK6/SERPINF2/MMP7/F2",25
"GO:0042572","retinol metabolic process","16/1250","52/18860",0.307692307692308,4.64246153846154,7.00744983145541,1.34041969020805e-07,4.92670813288389e-06,3.79840086489768e-06,"AKR1B10/DHRS9/RETSAT/ADH1B/CYP1B1/DGAT2/CYP2D6/HSD17B6/CYP3A4/CYP1A2/CEL/ADH1A/RBP4/RDH16/CYP2C8/ADH4",16
"GO:0033344","cholesterol efflux","20/1250","79/18860",0.253164556962025,3.81974683544304,6.69112226981516,1.41196145458917e-07,5.11102903728606e-06,3.94050887369708e-06,"ABCA8/PLA2G10/ABCA5/EEPD1/TREM2/SHH/APOE/CES1/ABCG8/ABCG5/APOM/APOC1/APOA5/APOF/APOC2/PON1/APOB/APOC3/APOA1/APOA2",20
"GO:0022617","extracellular matrix disassembly","19/1250","72/18860",0.263888888888889,3.98155555555556,6.75310554233515,1.41762827538563e-07,5.11102903728606e-06,3.94050887369708e-06,"CTSG/TPSAB1/FGFR4/MMP14/SH3PXD2B/FSCN1/PDPN/MMP12/MMP9/ADAMTS4/IL6/MMP11/KLK7/FAP/MMP1/MMP3/HPN/MMP7/PLG",19
"GO:0051918","negative regulation of fibrinolysis","8/1250","12/18860",0.666666666666667,10.0586666666667,8.36290039825295,1.41819544458028e-07,5.11102903728606e-06,3.94050887369708e-06,"PLAU/SERPINE1/SERPINF2/HRG/APOH/VTN/PLG/F2",8
"GO:0001666","response to hypoxia","47/1250","317/18860",0.148264984227129,2.23702208201893,5.91768362611399,1.70223819175965e-07,6.09511094468777e-06,4.69921782648758e-06,"HSD11B2/SFRP1/BMP2/MB/FABP1/CITED2/SLC9A1/HIGD1A/CAPN2/ABCB1/FGFR2/EGLN3/PINK1/FOS/MMP14/CCNA2/CCNB1/POSTN/ANG/SLC29A1/ITGA2/ABAT/PTGS2/LOXL2/PMAIP1/E2F1/TREM2/ANGPTL4/PGF/PLAU/VEGFA/KCNJ8/DDIT4/MYC/EDNRA/BNIP3/SLC2A1/CBS/HILPDA/BMP7/AJUBA/ASCL2/PKLR/DRD2/INHBA/F7/CA9",47
"GO:0097237","cellular response to toxic substance","27/1250","134/18860",0.201492537313433,3.04011940298507,6.31422618269278,1.73498582378577e-07,6.17254571923783e-06,4.75891860572817e-06,"AQP8/ABCG2/AKR1B10/GSTM2/MB/FABP1/HBA1/HBA2/HBB/ABCB1/PINK1/PRDX6/PXDN/PTGS2/GSTA1/S100A9/EDNRA/APOE/BMP7/SLC22A3/APOM/CP/SLC22A1/ALB/ADH4/HP/AMBP",27
"GO:0050820","positive regulation of coagulation","12/1250","30/18860",0.4,6.0352,7.35337732724841,1.92524414884292e-07,6.80579937966765e-06,5.24714546768117e-06,"ST3GAL4/F2R/PLAU/F12/SERPINE1/F7/SERPINF2/HRG/APOH/VTN/PLG/F2",12
"GO:1901607","alpha-amino acid biosynthetic process","17/1250","60/18860",0.283333333333333,4.27493333333333,6.76914509155495,2.08965016390313e-07,7.34022684155846e-06,5.6591791580721e-06,"CAD/PYCR1/SHMT2/PSPH/MTHFD1/PHGDH/CBS/OTC/PSAT1/GLS2/BHMT2/AGXT2/BHMT/PAH/AGXT/HAO1/CPS1",17
"GO:1903317","regulation of protein maturation","18/1250","67/18860",0.26865671641791,4.05349253731343,6.67069165215382,2.241816966626e-07,7.82521016652472e-06,6.0330923332239e-06,"CWH43/IL1R2/CLEC3B/GSN/SPON1/PRKACB/SERPINE2/MMP14/BAG2/PLAU/NKD2/F12/SERPINE1/KLKB1/SERPINF2/HPN/TFR2/FGA",18
"GO:0036293","response to decreased oxygen levels","48/1250","330/18860",0.145454545454545,2.19461818181818,5.83287996791611,2.26706683119153e-07,7.86388807069563e-06,6.06291228210104e-06,"HSD11B2/SFRP1/BMP2/MB/FABP1/CITED2/SLC9A1/HIGD1A/CAPN2/ABCB1/FGFR2/EGLN3/PINK1/SLC1A1/FOS/MMP14/CCNA2/CCNB1/POSTN/ANG/SLC29A1/ITGA2/ABAT/PTGS2/LOXL2/PMAIP1/E2F1/TREM2/ANGPTL4/PGF/PLAU/VEGFA/KCNJ8/DDIT4/MYC/EDNRA/BNIP3/SLC2A1/CBS/HILPDA/BMP7/AJUBA/ASCL2/PKLR/DRD2/INHBA/F7/CA9",48
"GO:0031960","response to corticosteroid","29/1250","154/18860",0.188311688311688,2.84124675324675,6.11246729221657,2.82055423774663e-07,9.71434804912495e-06,7.48958270643773e-06,"SCNN1B/HSD11B2/SLIT3/FOSB/SCNN1A/ABCB1/FOS/CAD/SERPINF1/ERRFI1/CBX3/TFAP4/AXIN2/IGFBP7/CCND1/DDIT4/IGFBP2/AREG/LCAT/ALPL/IL1RN/IL6/CDO1/PDX1/INHBA/CPN1/CLDN1/TAT/CPS1",29
"GO:0034375","high-density lipoprotein particle remodeling","10/1250","21/18860",0.476190476190476,7.1847619047619,7.55506783834773,2.83553943055539e-07,9.71434804912495e-06,7.48958270643773e-06,"ABCA5/LIPG/APOE/LCAT/LIPC/APOM/APOC1/APOC3/APOA1/APOA2",10
"GO:0045833","negative regulation of lipid metabolic process","25/1250","122/18860",0.204918032786885,3.09180327868852,6.17552374862095,3.51036305165548e-07,1.19023029166515e-05,9.17645544925334e-06,"UGT1A8/UGT1A10/CEACAM1/BMP2/APPL2/ADRA2A/PRMT3/PDGFB/CCDC3/SOX9/INSIG1/ANGPTL4/SPHK1/IL1B/UGT1A6/PROX1/APOE/DGAT2/TRIB3/UGT1A1/APOC1/UGT1A4/APOC2/APOC3/APOA2",25
"GO:0170041","non-proteinogenic amino acid metabolic process","17/1250","62/18860",0.274193548387097,4.13703225806452,6.59164280721841,3.51707689789341e-07,1.19023029166515e-05,9.17645544925334e-06,"CAD/MTHFD1/ABAT/PHGDH/CBS/OTC/KYNU/ALDH4A1/DPEP1/GNMT/SARDH/TDO2/AGXT2/ALDH8A1/UPB1/BHMT/CPS1",17
"GO:0045807","positive regulation of endocytosis","30/1250","165/18860",0.181818181818182,2.74327272727273,5.99210247619634,3.90951491143161e-07,1.315018652027e-05,1.01385506315595e-05,"APPL2/NEDD4L/LYAR/FCN1/ITGA2/CLU/TREM2/VEGFA/APOE/C2/PCSK9/C4B/C4A/SFRP4/C3/DRD2/COLEC11/COLEC10/SERPINE1/MBL2/FCN2/FCN3/APOA5/TFR2/TF/HAMP/VTN/APOA1/APOA2/AHSG",30
"GO:0010565","regulation of ketone metabolic process","28/1250","149/18860",0.187919463087248,2.8353288590604,5.99229502347992,4.70681889379009e-07,1.57366535304428e-05,1.21326688669985e-05,"UGT1A8/UGT1A10/CEACAM1/BMP2/APPL2/CLCN2/PRMT3/FGFR4/SOX9/NME1/INSIG1/ELOVL5/PTGS2/ANGPTL4/IL1B/UGT1A6/PROX1/GDF15/CES1/DGAT2/MLXIPL/TRIB3/UGT1A1/APOC1/UGT1A4/APOA5/APOC2/APOC3",28
"GO:0002920","regulation of humoral immune response","15/1250","50/18860",0.3,4.5264,6.65207038805466,4.77218828693164e-07,1.5859667660162e-05,1.22275104862131e-05,"CXCL13/SPNS2/EVPL/CLU/TREM2/CFH/SERPING1/IL1B/MASP1/KLK7/C4BPB/C3/CD5L/C4BPA/HPX",15
